session_id,user_id,timestamp,ip_address,mouse_movements,keyboard_inputs,time_on_page,js_enabled,is_bot
4530,29,18-03-2024 0.10,108.100.238.65,6,83,180,1,1
4531,14,27-05-2024 14.59,14.210.43.105,45,49,141,1,0
4532,9,30-04-2024 0.46,50.74.6.57,91,93,33,1,0
4533,10,08-01-2024 20.07,199.72.211.183,25,78,99,1,0
4534,24,27-05-2024 7.06,24.117.195.143,60,68,129,1,0
4535,39,26-06-2024 3.35,76.159.106.44,26,100,164,1,1
4536,11,07-07-2024 8.44,198.247.208.15,25,15,14,1,0
4537,27,03-03-2024 21.29,18.94.33.36,44,78,106,1,1
4538,38,10-02-2024 17.49,44.157.120.160,54,58,22,1,1
4539,37,06-02-2024 22.28,62.136.151.0,43,7,128,1,0
4540,6,11-04-2024 1.16,82.147.113.72,89,54,51,1,0
4541,11,01-02-2024 8.09,123.154.132.204,25,4,136,1,0
4542,31,24-01-2024 12.45,15.125.12.218,89,95,123,1,1
4543,28,06-01-2024 6.51,171.73.76.98,31,83,71,1,1
4544,48,30-04-2024 10.31,208.184.110.178,21,54,38,1,0
4545,7,22-03-2024 8.53,118.118.64.73,58,85,131,1,0
4546,14,28-01-2024 16.37,85.115.72.151,14,83,119,1,1
4547,1,13-01-2024 4.22,128.146.161.59,31,15,149,1,0
4548,43,14-07-2024 17.00,147.152.174.169,35,48,92,1,1
4549,10,28-05-2024 20.07,33.204.17.75,88,11,32,1,0
4550,48,03-07-2024 10.04,158.95.99.119,61,91,164,1,1
4551,23,11-05-2024 9.49,200.140.80.176,74,82,84,1,1
4552,40,19-06-2024 21.04,7.13.128.170,99,40,50,1,1
4553,34,23-07-2024 1.47,66.249.204.113,73,3,158,1,0
4554,32,22-01-2024 20.34,9.195.117.139,88,5,93,1,0
4555,39,16-03-2024 1.18,140.174.99.109,42,59,71,1,0
4556,28,05-04-2024 17.30,129.18.152.118,83,13,23,1,0
4557,23,06-07-2024 0.02,131.91.251.170,90,98,15,1,0
4558,30,30-08-2024 5.04,191.215.112.17,9,36,160,1,1
4559,10,26-07-2024 22.40,161.20.16.74,94,66,161,1,1
4560,7,14-01-2024 5.13,19.18.44.194,46,39,148,1,0
4561,31,26-07-2024 23.52,189.24.37.122,40,45,94,1,0
4562,23,12-06-2024 21.06,197.193.183.74,10,90,20,1,0
4563,47,10-03-2024 13.22,1.59.136.1,50,32,173,1,0
4564,23,12-06-2024 6.07,50.153.126.197,69,56,66,1,0
4565,28,23-08-2024 10.15,121.27.212.236,33,35,40,1,1
4566,1,30-07-2024 20.47,6.36.245.190,98,34,75,1,0
4567,13,08-02-2024 20.38,180.21.62.149,60,97,109,1,1
4568,16,18-05-2024 20.18,139.167.166.109,72,94,22,1,1
4569,5,05-04-2024 2.41,65.214.118.168,80,2,167,1,1
4570,24,08-05-2024 8.32,144.103.187.0,27,1,182,1,1
4571,5,06-04-2024 9.57,207.131.240.100,54,37,199,1,1
4572,27,13-03-2024 5.43,205.91.183.170,78,74,200,1,1
4573,48,24-01-2024 19.32,139.87.167.157,8,5,53,1,1
4574,31,16-08-2024 13.36,108.56.74.24,66,50,75,1,0
4575,44,20-07-2024 9.54,187.145.213.74,9,66,148,1,0
4576,20,19-06-2024 21.32,149.228.9.39,5,86,89,1,0
4577,4,30-07-2024 6.10,135.225.79.12,75,67,14,1,0
4578,33,13-01-2024 23.43,100.202.14.41,86,94,20,1,0
4579,45,08-07-2024 19.36,28.217.9.216,95,17,132,1,0
4580,17,29-06-2024 21.24,200.235.164.241,59,88,143,1,1
4581,16,15-07-2024 0.14,151.211.133.242,71,65,193,1,1
4582,25,13-01-2024 18.32,153.78.241.116,33,36,177,1,1
4583,19,28-07-2024 18.20,35.2.13.70,93,11,44,1,1
4584,37,22-02-2024 1.20,4.124.92.40,87,10,14,1,1
4585,33,27-07-2024 12.56,131.121.247.198,84,87,198,1,1
4586,6,11-02-2024 1.20,27.149.203.230,18,32,138,1,0
4587,20,13-08-2024 6.47,66.226.63.198,69,12,128,1,1
4588,20,18-05-2024 4.22,160.38.59.42,5,84,199,1,1
4589,11,06-03-2024 1.39,82.92.186.216,62,70,40,1,0
4590,33,21-07-2024 17.19,128.13.154.4,81,85,57,1,1
4591,19,02-02-2024 7.56,52.218.104.249,35,85,103,1,1
4592,24,06-08-2024 9.13,44.84.50.210,76,17,177,1,1
4593,14,21-05-2024 22.02,102.26.26.218,42,36,45,1,1
4594,37,12-03-2024 12.34,170.88.25.213,61,11,32,1,0
4595,14,25-01-2024 18.58,168.54.21.26,59,76,30,1,1
4596,2,01-02-2024 19.12,94.84.174.225,14,23,21,1,0
4597,19,16-02-2024 0.26,182.37.28.177,43,71,125,1,1
4598,16,20-01-2024 15.03,13.124.249.218,80,34,128,1,1
4599,39,07-03-2024 8.36,140.37.225.193,4,67,82,1,1
4600,41,09-01-2024 4.36,107.119.38.241,53,98,70,1,1
4601,28,26-04-2024 18.27,7.246.188.130,62,83,20,1,0
4602,2,22-06-2024 8.11,178.90.105.142,23,79,71,1,0
4603,37,04-03-2024 18.00,160.28.209.227,82,23,150,1,1
4604,16,08-01-2024 14.11,46.253.119.62,92,60,46,1,1
4605,5,28-07-2024 3.51,47.229.251.20,12,16,108,1,0
4606,7,21-01-2024 2.03,60.41.77.39,9,98,119,1,0
4607,2,28-07-2024 9.36,44.169.104.35,29,69,170,1,1
4608,39,10-07-2024 15.16,125.154.66.158,42,98,47,1,1
4609,24,13-02-2024 4.52,85.244.146.106,9,71,107,1,1
4610,48,29-08-2024 13.29,205.238.25.5,45,60,146,1,0
4611,28,24-08-2024 23.36,166.146.104.48,44,33,144,1,0
4612,33,15-07-2024 18.14,181.12.44.179,92,66,123,1,0
4613,26,08-01-2024 0.10,50.66.96.154,6,88,95,1,1
4614,45,08-03-2024 20.36,62.105.11.132,93,72,38,1,0
4615,12,01-06-2024 18.22,189.59.118.42,89,82,71,1,1
4616,32,21-08-2024 19.06,220.157.62.237,61,19,156,1,1
4617,16,08-03-2024 21.37,68.211.64.164,19,59,154,1,0
4618,22,16-06-2024 2.37,122.39.171.144,25,90,115,1,0
4619,34,11-06-2024 21.51,21.207.107.74,27,54,172,1,1
4620,2,10-05-2024 5.31,103.253.25.236,3,93,88,1,1
4621,41,18-01-2024 5.07,168.146.123.161,41,3,93,1,0
4622,33,09-01-2024 7.38,215.200.48.214,83,81,35,1,0
4623,13,19-02-2024 11.05,9.83.168.199,79,51,39,1,0
4624,35,28-05-2024 9.59,80.199.114.181,10,63,86,1,1
4625,47,22-02-2024 19.12,124.252.79.160,55,1,135,1,1
4626,37,31-07-2024 23.05,98.136.92.7,43,66,176,1,0
4627,25,12-04-2024 18.45,83.96.52.234,5,18,13,1,0
4628,4,18-06-2024 18.30,79.250.147.37,91,89,20,1,1
4629,10,03-06-2024 0.45,168.113.131.174,79,55,75,1,0
4630,2,31-01-2024 23.18,149.153.201.246,85,92,88,1,0
4631,13,14-03-2024 12.20,98.25.11.32,93,33,58,1,1
4632,37,06-04-2024 12.51,27.177.233.22,24,98,179,1,0
4633,14,11-02-2024 11.19,83.189.178.145,34,11,99,1,1
4634,44,23-08-2024 2.24,133.150.81.175,34,23,16,1,1
4635,34,23-07-2024 22.33,22.211.121.235,18,88,65,1,1
4636,8,15-05-2024 21.16,19.99.114.148,1,61,25,1,0
4637,31,13-03-2024 5.36,68.180.255.223,23,99,20,1,0
4638,46,24-04-2024 17.31,216.164.156.97,37,85,171,1,1
4639,17,27-05-2024 13.40,105.111.235.125,47,100,115,1,0
4640,50,24-06-2024 7.51,79.71.126.239,97,27,58,1,0
4641,44,18-08-2024 17.50,162.205.94.176,40,99,147,1,1
4642,27,04-06-2024 6.05,216.231.149.160,34,19,99,1,0
4643,5,05-03-2024 7.21,105.175.104.93,6,33,24,1,0
4644,31,23-02-2024 13.23,21.16.79.167,17,27,46,1,1
4645,38,11-06-2024 0.05,159.28.235.131,31,20,125,1,0
4646,10,04-06-2024 3.38,58.60.16.44,45,86,154,1,1
4647,35,16-07-2024 0.16,125.111.100.53,17,37,50,1,1
4648,6,22-06-2024 8.05,77.30.222.125,72,83,138,1,0
4649,10,02-08-2024 13.15,34.4.4.82,81,50,32,1,1
4650,1,23-08-2024 6.43,186.110.248.110,1,6,55,1,0
4651,45,24-02-2024 0.16,207.127.219.87,19,69,44,1,1
4652,2,26-01-2024 13.41,81.98.140.237,77,81,173,1,1
4653,39,04-02-2024 9.15,119.11.236.29,96,92,49,1,1
4654,21,05-05-2024 9.37,42.25.170.22,28,65,16,1,1
4655,7,21-05-2024 16.06,101.110.197.252,1,42,75,1,1
4656,36,14-08-2024 9.31,123.73.144.35,96,63,55,1,0
4657,33,29-04-2024 0.02,28.105.7.107,12,57,58,1,1
4658,12,14-07-2024 16.18,180.103.126.151,3,10,151,1,1
4659,1,12-01-2024 11.27,55.6.45.187,95,69,27,1,0
4660,50,11-04-2024 21.50,145.208.54.78,100,65,61,1,1
4661,44,04-08-2024 4.37,4.13.53.83,54,88,80,1,1
4662,28,08-08-2024 16.46,115.97.68.202,63,77,112,1,0
4663,10,05-02-2024 7.23,108.21.159.7,19,34,152,1,0
4664,42,30-04-2024 8.42,168.111.102.110,60,82,189,1,1
4665,14,26-07-2024 13.19,142.99.139.217,12,61,64,1,1
4666,8,13-08-2024 7.57,155.253.104.86,7,92,28,1,1
4667,11,26-02-2024 18.14,40.148.24.194,83,82,132,1,0
4668,41,29-05-2024 19.45,217.152.67.110,1,38,135,1,0
4669,14,31-07-2024 19.02,124.252.219.193,9,91,101,1,0
4670,25,08-06-2024 14.15,176.222.173.129,78,95,21,1,1
4671,19,20-06-2024 11.37,159.77.39.146,90,70,76,1,0
4672,42,13-06-2024 5.41,148.251.251.142,83,40,105,1,0
4673,34,22-08-2024 2.26,74.81.177.151,84,11,194,1,0
4674,5,05-08-2024 12.23,81.185.244.59,14,67,178,1,1
4675,45,23-04-2024 22.20,198.171.243.97,46,33,86,1,0
4676,28,16-07-2024 4.45,204.51.92.152,46,79,54,1,0
4677,21,25-08-2024 15.49,104.245.24.190,63,82,157,1,0
4678,20,30-07-2024 1.34,185.110.89.36,44,96,137,1,1
4679,45,16-08-2024 15.14,87.52.194.75,49,22,181,1,0
4680,8,27-06-2024 19.54,144.119.52.167,10,87,109,1,1
4681,2,19-02-2024 11.33,15.68.192.159,81,60,82,1,1
4682,28,15-05-2024 13.41,168.23.160.32,95,78,172,1,1
4683,37,03-07-2024 0.38,152.191.64.169,45,42,92,1,0
4684,9,10-07-2024 23.52,104.224.142.53,63,76,70,1,0
4685,33,18-03-2024 2.56,122.84.106.225,35,19,163,1,0
4686,33,09-04-2024 23.38,191.98.225.92,84,49,159,1,0
4687,24,27-01-2024 4.30,87.125.15.210,50,70,111,1,1
4688,33,22-02-2024 21.14,157.209.30.154,39,81,131,1,0
4689,30,17-05-2024 14.23,197.155.246.66,44,13,117,1,1
4690,20,15-01-2024 14.20,137.186.220.128,24,69,107,1,0
4691,47,31-05-2024 15.22,141.95.106.5,69,43,85,1,0
4692,23,09-02-2024 15.29,221.30.120.13,80,27,195,1,0
4693,30,23-01-2024 1.01,76.141.159.51,76,95,200,1,1
4694,49,03-02-2024 10.30,130.22.172.65,39,39,26,1,0
4695,23,18-02-2024 17.49,167.34.50.36,73,14,39,1,1
4696,43,14-07-2024 10.01,95.2.23.251,89,21,35,1,0
4697,14,24-02-2024 10.23,209.63.247.61,18,52,85,1,0
4698,7,17-05-2024 16.53,162.118.151.151,79,12,83,1,1
4699,35,27-02-2024 4.27,40.104.52.205,1,100,115,1,1
4700,17,05-07-2024 22.55,89.100.123.66,27,86,131,1,0
4701,25,29-06-2024 18.19,15.121.202.220,16,82,57,1,1
4702,46,10-08-2024 16.31,152.244.241.139,50,54,155,1,1
4703,3,11-08-2024 8.49,130.90.221.213,17,10,164,1,1
4704,31,27-04-2024 0.56,90.244.106.129,13,2,52,1,1
4705,15,28-08-2024 10.38,74.112.249.55,66,59,183,1,0
4706,28,18-06-2024 21.01,13.135.125.244,16,3,65,1,1
4707,39,04-04-2024 9.01,115.196.169.116,95,36,81,1,0
4708,24,03-07-2024 9.32,171.175.155.216,14,38,141,1,0
4709,14,29-08-2024 12.52,81.231.60.182,24,62,102,1,1
4710,19,15-07-2024 13.20,104.72.218.153,47,16,37,1,1
4711,17,05-06-2024 7.19,65.83.75.109,69,74,152,1,1
4712,8,22-08-2024 22.05,49.181.104.178,22,90,25,1,1
4713,3,27-02-2024 11.52,158.112.224.41,33,89,85,1,1
4714,22,30-04-2024 8.42,67.38.122.25,72,84,136,1,1
4715,42,05-02-2024 5.42,37.29.88.70,12,71,76,1,1
4716,20,09-02-2024 22.11,182.228.122.230,49,52,102,1,0
4717,35,18-02-2024 17.26,61.112.23.41,20,35,10,1,1
4718,13,03-06-2024 5.21,94.127.102.90,15,17,63,1,0
4719,41,30-05-2024 15.50,48.240.52.119,18,86,148,1,1
4720,9,22-06-2024 15.27,31.5.246.62,73,82,165,1,1
4721,19,10-02-2024 15.09,71.88.241.218,87,48,98,1,1
4722,35,30-05-2024 11.05,220.31.68.132,9,12,14,1,1
4723,2,23-02-2024 2.12,19.87.77.150,6,13,101,1,1
4724,33,04-02-2024 4.31,210.174.62.243,20,70,155,1,1
4725,22,16-03-2024 0.26,220.242.184.108,80,33,20,1,0
4726,5,22-02-2024 12.29,9.115.39.83,62,38,172,1,1
4727,8,10-07-2024 19.29,83.248.185.177,41,79,120,1,0
4728,22,27-03-2024 15.55,204.209.159.231,33,11,196,1,1
4729,49,16-06-2024 4.01,1.114.77.197,90,47,185,1,1
4730,21,28-04-2024 23.51,156.164.46.146,6,87,102,1,1
4731,38,04-08-2024 5.25,215.61.42.111,5,26,118,1,1
4732,27,21-06-2024 21.15,132.135.219.34,37,90,18,1,1
4733,28,08-06-2024 10.24,49.7.222.11,50,72,90,1,1
4734,47,05-04-2024 15.05,201.229.179.145,24,39,171,1,0
4735,5,09-02-2024 11.40,36.145.130.191,41,61,41,1,0
4736,22,25-08-2024 6.18,156.128.70.18,72,8,69,1,0
4737,35,14-07-2024 17.07,142.52.96.150,52,51,52,1,1
4738,6,08-07-2024 0.29,19.16.52.33,94,68,82,1,0
4739,41,10-08-2024 10.22,76.244.93.155,52,77,75,1,0
4740,28,20-03-2024 8.13,41.201.8.132,13,4,133,1,1
4741,41,24-07-2024 10.46,51.146.101.246,92,27,188,1,0
4742,2,30-06-2024 4.37,77.12.230.68,30,57,41,1,1
4743,25,12-06-2024 11.50,139.120.197.215,20,67,153,1,1
4744,19,25-08-2024 21.00,178.40.98.93,13,73,56,1,0
4745,17,26-03-2024 7.28,106.71.203.60,49,86,15,1,0
4746,10,13-06-2024 11.32,24.50.70.40,74,90,159,1,1
4747,31,27-07-2024 21.22,171.43.185.206,62,29,97,1,0
4748,23,03-01-2024 20.43,185.159.210.201,34,72,154,1,1
4749,31,24-05-2024 9.50,212.55.198.109,94,9,35,1,1
4750,14,06-06-2024 4.44,11.2.248.191,53,26,13,1,0
4751,5,05-06-2024 0.44,163.224.125.250,97,38,39,1,1
4752,18,21-08-2024 9.11,143.116.146.76,15,90,175,1,0
4753,19,28-03-2024 4.50,128.244.193.196,84,13,59,1,0
4754,49,21-03-2024 16.22,112.14.99.82,30,68,67,1,1
4755,1,12-08-2024 19.07,39.147.124.23,30,77,109,1,1
4756,18,11-03-2024 13.58,213.219.82.145,98,10,134,1,1
4757,48,06-05-2024 0.10,10.226.239.135,92,92,69,1,1
4758,36,20-04-2024 17.24,84.234.174.95,65,60,70,1,0
4759,38,05-03-2024 1.24,7.109.61.193,56,15,166,1,0
4760,35,27-02-2024 14.29,44.49.173.100,84,59,33,1,1
4761,13,12-03-2024 15.18,198.106.121.189,35,74,23,1,1
4762,20,04-02-2024 23.53,26.22.202.221,68,35,148,1,0
4763,29,09-02-2024 14.29,172.70.234.248,60,17,39,1,1
4764,26,17-07-2024 20.10,164.242.46.238,55,8,195,1,1
4765,35,09-03-2024 14.07,10.9.70.20,88,60,116,1,1
4766,41,07-05-2024 6.54,29.169.86.188,30,47,192,1,0
4767,47,26-06-2024 22.58,77.163.157.254,17,100,73,1,0
4768,20,03-01-2024 10.17,97.88.160.163,56,85,82,1,0
4769,41,27-01-2024 12.51,64.159.64.11,50,48,122,1,0
4770,3,23-02-2024 11.53,179.61.61.4,66,82,106,1,1
4771,9,02-04-2024 8.46,34.216.226.198,91,46,118,1,1
4772,8,24-05-2024 10.45,222.133.180.238,26,42,12,1,1
4773,17,30-06-2024 19.30,94.134.91.74,59,41,123,1,1
4774,21,24-04-2024 15.38,139.7.197.195,7,68,47,1,0
4775,9,12-01-2024 13.09,191.198.61.240,80,16,75,1,0
4776,2,13-08-2024 16.38,192.121.230.195,86,39,114,1,1
4777,12,24-04-2024 15.18,151.20.94.204,60,70,15,1,0
4778,8,13-02-2024 20.10,39.173.219.189,2,65,108,1,1
4779,32,02-06-2024 18.05,201.115.87.163,89,14,118,1,0
4780,37,26-01-2024 8.23,47.111.13.234,45,65,76,1,0
4781,18,06-07-2024 15.50,70.179.23.35,75,44,42,1,1
4782,9,24-03-2024 2.52,136.199.87.32,3,15,67,1,1
4783,2,19-08-2024 10.22,36.226.237.38,35,97,200,1,1
4784,6,28-01-2024 2.27,223.240.94.110,23,23,10,1,0
4785,29,05-02-2024 23.39,222.113.115.102,96,8,128,1,0
4786,20,07-04-2024 20.32,146.166.5.55,85,98,183,1,0
4787,8,10-03-2024 8.59,151.234.219.154,83,24,110,1,0
4788,43,03-06-2024 4.19,136.23.247.183,8,97,78,1,0
4789,4,14-02-2024 10.20,172.127.83.136,54,100,171,1,1
4790,44,14-06-2024 22.41,87.15.9.121,6,16,132,1,1
4791,36,20-08-2024 0.25,102.103.246.166,12,93,13,1,0
4792,18,15-08-2024 22.32,129.69.146.47,14,37,83,1,1
4793,50,14-03-2024 19.57,22.58.172.132,51,64,184,1,0
4794,23,26-02-2024 19.08,109.115.206.245,3,79,70,1,0
4795,12,24-06-2024 6.11,187.42.130.91,37,43,166,1,0
4796,40,16-05-2024 23.29,16.92.185.130,78,72,20,1,0
4797,27,22-08-2024 5.51,26.170.211.141,59,18,196,1,0
4798,36,26-08-2024 14.21,33.221.10.100,54,13,172,1,1
4799,39,23-06-2024 22.02,159.251.20.64,1,26,63,1,1
4800,48,18-06-2024 23.45,43.227.25.254,65,39,101,1,1
4801,34,20-02-2024 7.15,131.172.153.161,92,74,116,1,1
4802,41,11-07-2024 15.32,206.132.248.24,70,95,21,1,1
4803,7,04-03-2024 21.25,51.170.219.48,48,32,106,1,1
4804,25,18-08-2024 21.31,214.209.103.111,42,68,11,1,1
4805,33,11-02-2024 10.28,99.60.218.8,43,9,82,1,1
4806,12,04-02-2024 2.16,18.74.76.52,86,13,66,1,1
4807,39,04-07-2024 11.29,81.28.68.167,99,7,103,1,0
4808,22,22-02-2024 23.51,66.39.129.116,1,97,185,1,0
4809,35,29-07-2024 5.54,59.246.2.90,76,27,140,1,0
4810,29,05-05-2024 7.18,170.193.253.99,79,37,182,1,1
4811,16,12-08-2024 21.21,134.234.166.244,71,44,169,1,0
4812,4,24-03-2024 14.27,154.128.73.21,45,37,198,1,0
4813,49,21-04-2024 1.48,198.46.183.63,11,31,62,1,1
4814,50,31-05-2024 10.52,164.242.171.81,76,65,23,1,1
4815,47,04-08-2024 10.10,193.3.209.177,39,35,70,1,0
4816,39,14-05-2024 11.01,139.23.178.78,13,45,57,1,1
4817,6,18-04-2024 12.58,82.196.129.182,36,43,89,1,1
4818,47,31-01-2024 20.44,83.188.136.17,81,85,85,1,0
4819,20,13-01-2024 5.12,76.64.92.15,46,84,13,1,1
4820,49,22-01-2024 5.21,31.156.39.42,56,50,86,1,1
4821,25,17-03-2024 1.31,93.208.182.103,27,72,10,1,0
4822,18,15-04-2024 15.12,221.211.112.240,77,16,36,1,1
4823,41,11-01-2024 9.45,161.103.6.89,26,36,59,1,0
4824,43,04-08-2024 10.32,29.228.47.55,68,8,176,1,0
4825,31,05-04-2024 13.40,43.97.85.7,74,31,187,1,0
4826,17,12-04-2024 1.48,48.126.77.234,92,5,42,1,1
4827,1,14-06-2024 2.35,107.202.82.51,25,40,140,1,1
4828,9,29-08-2024 16.01,165.250.181.215,64,12,105,1,1
4829,50,23-07-2024 6.09,1.251.107.205,42,7,25,1,0
4830,32,11-08-2024 12.00,158.106.65.193,41,48,43,1,0
4831,28,15-01-2024 14.50,134.178.88.179,55,49,144,1,0
4832,9,08-05-2024 6.14,159.201.188.174,8,11,125,1,0
4833,40,10-03-2024 12.37,102.108.182.206,42,35,175,1,1
4834,28,22-08-2024 10.28,194.146.69.55,55,25,188,1,0
4835,8,25-06-2024 23.50,74.75.102.24,95,2,37,1,0
4836,19,18-03-2024 20.21,78.218.141.206,97,76,157,1,0
4837,14,16-04-2024 22.28,166.197.250.247,96,37,164,1,1
4838,7,26-03-2024 3.02,105.174.120.153,23,82,58,1,0
4839,10,19-04-2024 3.37,92.144.178.92,98,36,146,1,1
4840,1,22-05-2024 19.34,108.208.43.121,41,59,75,1,0
4841,22,17-05-2024 23.10,169.54.72.193,96,19,131,1,0
4842,37,25-04-2024 7.58,148.38.190.115,43,16,145,1,1
4843,6,21-06-2024 18.29,15.67.87.147,27,23,44,1,1
4844,48,07-08-2024 3.03,179.138.243.150,86,4,131,1,1
4845,1,22-05-2024 13.10,217.156.170.57,6,35,165,1,1
4846,37,26-07-2024 10.30,111.145.177.7,29,77,112,1,1
4847,33,20-08-2024 18.04,198.124.19.208,76,20,116,1,1
4848,2,21-03-2024 3.22,209.149.124.176,31,66,148,1,1
4849,14,02-07-2024 13.54,67.151.186.17,16,91,194,1,1
4850,28,02-06-2024 8.57,27.87.15.238,28,47,153,1,0
4851,26,15-06-2024 23.56,187.145.90.25,19,51,109,1,1
4852,50,17-07-2024 14.12,193.18.3.250,78,88,160,1,1
4853,42,26-08-2024 23.32,113.223.228.56,90,43,161,1,1
4854,15,23-08-2024 3.12,191.131.153.108,78,65,52,1,1
4855,27,12-05-2024 0.26,86.3.100.89,61,34,180,1,0
4856,2,06-07-2024 6.46,2.1.197.211,50,76,134,1,0
4857,12,02-07-2024 10.37,13.59.8.126,18,5,154,1,0
4858,33,01-02-2024 22.13,222.145.201.240,58,99,56,1,1
4859,33,23-03-2024 2.35,106.155.255.54,79,91,158,1,1
4860,32,02-01-2024 20.13,126.107.78.125,15,87,33,1,1
4861,17,18-06-2024 23.53,213.171.61.253,22,60,174,1,1
4862,12,07-01-2024 18.38,10.245.181.188,58,65,159,1,0
4863,47,25-03-2024 0.20,72.189.159.92,38,74,97,1,1
4864,38,21-01-2024 8.15,75.225.19.9,86,84,89,1,0
4865,7,13-05-2024 7.00,203.240.235.247,25,42,25,1,1
4866,35,22-08-2024 17.20,153.166.197.194,77,3,27,1,0
4867,49,11-01-2024 10.24,45.64.197.88,93,36,87,1,0
4868,50,05-05-2024 17.16,216.26.247.1,49,80,184,1,1
4869,19,01-04-2024 1.16,146.10.14.174,2,17,82,1,0
4870,46,22-04-2024 20.46,48.84.195.152,68,44,83,1,0
4871,45,24-01-2024 21.55,17.107.217.129,10,78,158,1,0
4872,10,06-03-2024 1.48,7.44.53.84,40,89,37,1,1
4873,8,16-05-2024 23.34,139.12.158.166,54,16,19,1,1
4874,26,07-05-2024 3.44,67.37.44.55,53,70,182,1,0
4875,5,14-02-2024 22.22,155.101.208.62,14,41,194,1,1
4876,44,19-05-2024 14.19,215.35.63.255,43,39,143,1,1
4877,34,25-02-2024 23.04,142.6.128.82,69,77,77,1,1
4878,17,29-03-2024 8.09,190.255.80.116,56,64,40,1,0
4879,16,12-05-2024 3.41,180.142.167.243,6,71,16,1,0
4880,47,10-06-2024 7.56,187.213.43.116,65,62,163,1,0
4881,25,23-03-2024 5.32,187.181.19.200,57,59,95,1,1
4882,44,25-06-2024 6.21,78.137.56.22,80,50,154,1,0
4883,4,27-06-2024 8.54,182.9.161.179,49,97,181,1,1
4884,35,23-02-2024 21.23,60.148.204.36,55,5,112,1,1
4885,7,13-04-2024 4.20,7.211.113.90,2,57,100,1,1
4886,22,08-02-2024 19.58,79.106.199.8,30,8,160,1,1
4887,50,18-04-2024 7.36,28.120.71.60,81,77,129,1,0
4888,44,16-08-2024 1.56,200.89.182.18,94,98,186,1,1
4889,2,07-07-2024 2.45,52.54.245.183,76,3,21,1,0
4890,39,10-04-2024 21.45,62.203.195.23,75,2,188,1,1
4891,40,01-03-2024 11.29,186.233.20.182,30,8,128,1,1
4892,43,17-08-2024 11.41,17.174.126.28,33,28,170,1,0
4893,45,27-05-2024 9.17,171.238.190.221,42,87,198,1,0
4894,48,27-08-2024 22.44,3.59.103.161,88,5,36,1,0
4895,38,21-05-2024 17.34,49.232.199.188,86,75,128,1,1
4896,46,30-03-2024 7.39,183.166.206.8,77,97,184,1,0
4897,50,30-03-2024 22.32,130.93.75.237,12,63,132,1,0
4898,30,13-05-2024 2.01,80.231.111.71,68,96,124,1,0
4899,4,13-07-2024 12.46,103.201.135.139,41,9,47,1,1
4900,30,28-06-2024 14.11,111.148.15.103,69,85,180,1,1
4901,1,31-05-2024 10.31,201.155.138.241,67,69,132,1,1
4902,18,08-01-2024 23.16,59.61.27.167,16,31,193,1,1
4903,30,21-03-2024 0.53,87.135.158.17,50,14,13,1,0
4904,44,21-05-2024 7.49,184.29.119.254,31,11,140,1,0
4905,15,24-07-2024 10.12,208.104.249.5,7,23,196,1,1
4906,28,14-07-2024 9.01,163.41.188.10,20,12,55,1,1
4907,40,11-05-2024 22.20,53.129.227.109,10,2,190,1,1
4908,15,02-03-2024 18.43,165.67.39.71,55,59,182,1,1
4909,42,27-07-2024 22.01,81.6.196.195,8,86,103,1,1
4910,20,09-04-2024 16.25,32.7.230.72,30,47,68,1,1
4911,9,18-08-2024 7.12,95.161.203.161,99,88,196,1,1
4912,45,23-03-2024 22.24,97.242.201.208,21,16,156,1,1
4913,29,14-06-2024 10.20,128.67.157.178,80,69,136,1,1
4914,38,09-08-2024 11.46,85.122.187.96,51,17,98,1,0
4915,17,20-06-2024 16.31,109.206.57.180,77,39,49,1,0
4916,32,06-04-2024 14.44,42.205.239.1,1,22,118,1,0
4917,35,12-07-2024 1.23,47.59.252.7,71,26,89,1,0
4918,3,21-05-2024 20.30,179.113.205.138,61,92,13,1,1
4919,13,10-08-2024 13.57,123.238.222.43,17,26,53,1,1
4920,14,01-02-2024 7.31,108.65.30.175,60,7,155,1,1
4921,32,28-04-2024 15.02,192.31.191.156,44,59,165,1,1
4922,4,07-06-2024 17.13,164.44.238.106,77,1,157,1,0
4923,41,24-06-2024 4.32,133.223.233.171,62,2,26,1,1
4924,46,10-04-2024 2.56,147.196.180.89,25,44,75,1,1
4925,38,04-08-2024 23.31,140.118.45.49,96,94,74,1,0
4926,9,14-07-2024 18.37,215.95.93.24,69,51,172,1,0
4927,37,09-02-2024 21.49,22.146.203.196,84,70,46,1,0
4928,13,19-08-2024 15.20,111.49.165.109,6,51,108,1,0
4929,46,10-04-2024 1.40,27.218.11.247,16,38,190,1,1
4930,5,02-04-2024 17.07,44.248.50.116,42,85,148,1,1
4931,30,30-08-2024 2.18,47.228.68.64,83,41,112,1,1
4932,3,10-05-2024 1.22,154.123.6.222,98,33,88,1,1
4933,1,22-05-2024 15.09,136.51.70.28,100,90,129,1,0
4934,20,16-01-2024 7.05,98.10.74.53,20,78,174,1,0
4935,4,20-08-2024 18.37,41.127.73.192,4,99,169,1,0
4936,7,02-05-2024 21.38,29.18.100.120,15,11,149,1,1
4937,8,12-03-2024 21.57,151.253.39.109,15,72,45,1,0
4938,2,25-03-2024 21.31,83.99.16.196,50,35,139,1,1
4939,48,04-04-2024 18.08,119.180.39.152,26,96,30,1,0
